"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","20.08.2016 14:30 - 20.08.2016 15:00 (UTC)","N/A","n/e","n/e","8589","534","0","n/e","n/e","n/e","435","","213","n/e","n/e","8010","785","n/e","2911","n/e","2940","3456"
"United Kingdom (UK)","20.08.2016 15:00 - 20.08.2016 15:30 (UTC)","N/A","n/e","n/e","9054","610","0","n/e","n/e","n/e","611","","214","n/e","n/e","8026","784","n/e","2911","n/e","2936","3342"
"United Kingdom (UK)","20.08.2016 15:30 - 20.08.2016 16:00 (UTC)","N/A","n/e","n/e","9732","645","0","n/e","n/e","n/e","783","","273","n/e","n/e","8021","784","n/e","2312","n/e","2935","3266"
"United Kingdom (UK)","20.08.2016 16:00 - 20.08.2016 16:30 (UTC)","N/A","n/e","n/e","9939","562","0","n/e","n/e","n/e","667","","343","n/e","n/e","8029","782","n/e","2312","n/e","2941","3182"
"United Kingdom (UK)","20.08.2016 16:30 - 20.08.2016 17:00 (UTC)","N/A","n/e","n/e","10297","759","0","n/e","n/e","n/e","632","","343","n/e","n/e","8028","782","n/e","1548","n/e","2937","3137"
"United Kingdom (UK)","20.08.2016 17:00 - 20.08.2016 17:30 (UTC)","N/A","n/e","n/e","10273","807","0","n/e","n/e","n/e","748","","343","n/e","n/e","8029","783","n/e","1548","n/e","2945","2984"
"United Kingdom (UK)","20.08.2016 17:30 - 20.08.2016 18:00 (UTC)","N/A","n/e","n/e","10065","609","0","n/e","n/e","n/e","901","","342","n/e","n/e","8047","782","n/e","867","n/e","2946","2941"
"United Kingdom (UK)","20.08.2016 18:00 - 20.08.2016 18:30 (UTC)","N/A","n/e","n/e","10163","757","0","n/e","n/e","n/e","604","","343","n/e","n/e","8015","782","n/e","867","n/e","2932","2898"
"United Kingdom (UK)","20.08.2016 18:30 - 20.08.2016 19:00 (UTC)","N/A","n/e","n/e","9656","759","0","n/e","n/e","n/e","900","","361","n/e","n/e","8016","782","n/e","334","n/e","2932","3025"
"United Kingdom (UK)","20.08.2016 19:00 - 20.08.2016 19:30 (UTC)","N/A","n/e","n/e","9576","866","0","n/e","n/e","n/e","603","","412","n/e","n/e","8019","784","n/e","334","n/e","2909","2996"
"United Kingdom (UK)","20.08.2016 19:30 - 20.08.2016 20:00 (UTC)","N/A","n/e","n/e","9461","1011","0","n/e","n/e","n/e","809","","420","n/e","n/e","8033","782","n/e","56","n/e","2888","2970"
"United Kingdom (UK)","20.08.2016 20:00 - 20.08.2016 20:30 (UTC)","N/A","n/e","n/e","9347","987","0","n/e","n/e","n/e","931","","404","n/e","n/e","8027","782","n/e","58","n/e","2878","2974"
"United Kingdom (UK)","20.08.2016 20:30 - 20.08.2016 21:00 (UTC)","N/A","n/e","n/e","8768","820","0","n/e","n/e","n/e","947","","381","n/e","n/e","8042","782","n/e","0","n/e","2874","2888"
"United Kingdom (UK)","20.08.2016 21:00 - 20.08.2016 21:30 (UTC)","N/A","n/e","n/e","8149","886","0","n/e","n/e","n/e","596","","380","n/e","n/e","8040","783","n/e","0","n/e","2754","2807"
"United Kingdom (UK)","20.08.2016 21:30 - 20.08.2016 22:00 (UTC)","N/A","n/e","n/e","7171","945","0","n/e","n/e","n/e","388","","290","n/e","n/e","8049","782","n/e","0","n/e","2771","2798"
"United Kingdom (UK)","20.08.2016 22:00 - 20.08.2016 22:30 (UTC)","N/A","n/e","n/e","6471","1270","0","n/e","n/e","n/e","0","","260","n/e","n/e","8057","782","n/e","0","n/e","2600","2795"
"United Kingdom (UK)","20.08.2016 22:30 - 20.08.2016 23:00 (UTC)","N/A","n/e","n/e","5354","1291","0","n/e","n/e","n/e","0","","251","n/e","n/e","8070","783","n/e","0","n/e","2645","2817"
"United Kingdom (UK)","20.08.2016 23:00 - 20.08.2016 23:30 (UTC)","N/A","n/e","n/e","4854","1210","0","n/e","n/e","n/e","0","","250","n/e","n/e","8070","784","n/e","0","n/e","2726","2855"
"United Kingdom (UK)","20.08.2016 23:30 - 21.08.2016 00:00 (UTC)","N/A","n/e","n/e","4657","1072","0","n/e","n/e","n/e","0","","240","n/e","n/e","8068","782","n/e","0","n/e","2755","2887"
"United Kingdom (UK)","21.08.2016 00:00 - 21.08.2016 00:30 (UTC)","N/A","n/e","n/e","5240","914","0","n/e","n/e","n/e","0","","166","n/e","n/e","8040","780","n/e","0","n/e","2731","2969"
"United Kingdom (UK)","21.08.2016 00:30 - 21.08.2016 01:00 (UTC)","N/A","n/e","n/e","5236","1235","0","n/e","n/e","n/e","0","","134","n/e","n/e","8102","780","n/e","0","n/e","2695","3005"
"United Kingdom (UK)","21.08.2016 01:00 - 21.08.2016 01:30 (UTC)","N/A","n/e","n/e","5117","1227","0","n/e","n/e","n/e","0","","134","n/e","n/e","8144","780","n/e","0","n/e","2690","2993"
"United Kingdom (UK)","21.08.2016 01:30 - 21.08.2016 02:00 (UTC)","N/A","n/e","n/e","4927","1181","0","n/e","n/e","n/e","0","","134","n/e","n/e","8150","780","n/e","0","n/e","2630","2999"
"United Kingdom (UK)","21.08.2016 02:00 - 21.08.2016 02:30 (UTC)","N/A","n/e","n/e","4557","1114","0","n/e","n/e","n/e","0","","133","n/e","n/e","8155","779","n/e","0","n/e","2655","3145"
"United Kingdom (UK)","21.08.2016 02:30 - 21.08.2016 03:00 (UTC)","N/A","n/e","n/e","4465","895","0","n/e","n/e","n/e","0","","134","n/e","n/e","8147","782","n/e","0","n/e","2668","3201"
"United Kingdom (UK)","21.08.2016 03:00 - 21.08.2016 03:30 (UTC)","N/A","n/e","n/e","4459","876","0","n/e","n/e","n/e","0","","134","n/e","n/e","8180","782","n/e","0","n/e","2604","3206"
"United Kingdom (UK)","21.08.2016 03:30 - 21.08.2016 04:00 (UTC)","N/A","n/e","n/e","4430","859","0","n/e","n/e","n/e","0","","134","n/e","n/e","8199","782","n/e","0","n/e","2604","3183"
"United Kingdom (UK)","21.08.2016 04:00 - 21.08.2016 04:30 (UTC)","N/A","n/e","n/e","4541","883","0","n/e","n/e","n/e","0","","135","n/e","n/e","8195","782","n/e","0","n/e","2544","3180"
"United Kingdom (UK)","21.08.2016 04:30 - 21.08.2016 05:00 (UTC)","N/A","n/e","n/e","4818","941","0","n/e","n/e","n/e","0","","135","n/e","n/e","8191","784","n/e","2","n/e","2426","3119"
"United Kingdom (UK)","21.08.2016 05:00 - 21.08.2016 05:30 (UTC)","N/A","n/e","n/e","4928","1033","0","n/e","n/e","n/e","0","","134","n/e","n/e","8202","784","n/e","2","n/e","2425","2951"
"United Kingdom (UK)","21.08.2016 05:30 - 21.08.2016 06:00 (UTC)","N/A","n/e","n/e","5347","1114","0","n/e","n/e","n/e","0","","158","n/e","n/e","8190","783","n/e","120","n/e","2419","3059"
"United Kingdom (UK)","21.08.2016 06:00 - 21.08.2016 06:30 (UTC)","N/A","n/e","n/e","5471","974","0","n/e","n/e","n/e","0","","169","n/e","n/e","8211","783","n/e","120","n/e","2528","3079"
"United Kingdom (UK)","21.08.2016 06:30 - 21.08.2016 07:00 (UTC)","N/A","n/e","n/e","6132","754","0","n/e","n/e","n/e","0","","169","n/e","n/e","8187","782","n/e","507","n/e","2501","2949"
"United Kingdom (UK)","21.08.2016 07:00 - 21.08.2016 07:30 (UTC)","N/A","n/e","n/e","6700","849","0","n/e","n/e","n/e","0","","195","n/e","n/e","8205","781","n/e","507","n/e","2421","2946"
"United Kingdom (UK)","21.08.2016 07:30 - 21.08.2016 08:00 (UTC)","N/A","n/e","n/e","6894","943","0","n/e","n/e","n/e","303","","239","n/e","n/e","8196","781","n/e","1176","n/e","2556","2954"
"United Kingdom (UK)","21.08.2016 08:00 - 21.08.2016 08:30 (UTC)","N/A","n/e","n/e","7194","704","0","n/e","n/e","n/e","301","","278","n/e","n/e","8195","782","n/e","1198","n/e","2614","3005"
"United Kingdom (UK)","21.08.2016 08:30 - 21.08.2016 09:00 (UTC)","N/A","n/e","n/e","8127","354","0","n/e","n/e","n/e","348","","303","n/e","n/e","8173","782","n/e","2106","n/e","2542","2943"
"United Kingdom (UK)","21.08.2016 09:00 - 21.08.2016 09:30 (UTC)","N/A","n/e","n/e","8215","299","0","n/e","n/e","n/e","456","","306","n/e","n/e","8187","782","n/e","2106","n/e","2507","2925"
"United Kingdom (UK)","21.08.2016 09:30 - 21.08.2016 10:00 (UTC)","N/A","n/e","n/e","8273","299","0","n/e","n/e","n/e","301","","289","n/e","n/e","8186","780","n/e","3057","n/e","2686","2945"
"United Kingdom (UK)","21.08.2016 10:00 - 21.08.2016 10:30 (UTC)","N/A","n/e","n/e","8457","299","0","n/e","n/e","n/e","367","","305","n/e","n/e","8186","780","n/e","3057","n/e","2485","3165"
"United Kingdom (UK)","21.08.2016 10:30 - 21.08.2016 11:00 (UTC)","N/A","n/e","n/e","8788","308","0","n/e","n/e","n/e","457","","306","n/e","n/e","8190","783","n/e","3919","n/e","2349","3043"
"United Kingdom (UK)","21.08.2016 11:00 - 21.08.2016 11:30 (UTC)","N/A","n/e","n/e","9154","488","0","n/e","n/e","n/e","638","","307","n/e","n/e","8196","783","n/e","3919","n/e","1946","2838"
"United Kingdom (UK)","21.08.2016 11:30 - 21.08.2016 12:00 (UTC)","N/A","n/e","n/e","9550","559","0","n/e","n/e","n/e","1084","","408","n/e","n/e","8206","752","n/e","4661","n/e","1829","2826"
"United Kingdom (UK)","21.08.2016 12:00 - 21.08.2016 12:30 (UTC)","N/A","n/e","n/e","8991","455","14","n/e","n/e","n/e","797","","361","n/e","n/e","8214","774","n/e","4661","n/e","1808","2782"
"United Kingdom (UK)","21.08.2016 12:30 - 21.08.2016 13:00 (UTC)","N/A","n/e","n/e","9406","586","76","n/e","n/e","n/e","1306","","633","n/e","n/e","8212","713","n/e","4798","n/e","1740","2677"
"United Kingdom (UK)","21.08.2016 13:00 - 21.08.2016 13:30 (UTC)","N/A","n/e","n/e","9656","644","63","n/e","n/e","n/e","777","","599","n/e","n/e","8196","709","n/e","4798","n/e","1795","2575"
"United Kingdom (UK)","21.08.2016 13:30 - 21.08.2016 14:00 (UTC)","N/A","n/e","n/e","10143","646","44","n/e","n/e","n/e","357","","599","n/e","n/e","8190","713","n/e","4306","n/e","1863","2599"
"United Kingdom (UK)","21.08.2016 14:00 - 21.08.2016 14:30 (UTC)","N/A","n/e","n/e","10246","600","38","n/e","n/e","n/e","666","","330","n/e","n/e","8197","708","n/e","4373","n/e","1822","2609"
"United Kingdom (UK)","21.08.2016 14:30 - 21.08.2016 15:00 (UTC)","N/A","n/e","n/e","10865","600","28","n/e","n/e","n/e","706","","335","n/e","n/e","8197","717","n/e","3698","n/e","1853","2437"
"United Kingdom (UK)","21.08.2016 15:00 - 21.08.2016 15:30 (UTC)","N/A","n/e","n/e","11565","592","30","n/e","n/e","n/e","1077","","336","n/e","n/e","8203","714","n/e","3698","n/e","1573","2419"
"United Kingdom (UK)","21.08.2016 15:30 - 21.08.2016 16:00 (UTC)","N/A","n/e","n/e","12224","624","30","n/e","n/e","n/e","1157","","381","n/e","n/e","8211","719","n/e","2799","n/e","1613","2303"
"United Kingdom (UK)","21.08.2016 16:00 - 21.08.2016 16:30 (UTC)","N/A","n/e","n/e","12461","647","31","n/e","n/e","n/e","750","","581","n/e","n/e","8214","718","n/e","2799","n/e","1608","1977"
"United Kingdom (UK)","21.08.2016 16:30 - 21.08.2016 17:00 (UTC)","N/A","n/e","n/e","12940","821","29","n/e","n/e","n/e","863","","592","n/e","n/e","8196","713","n/e","1810","n/e","1791","1887"
"United Kingdom (UK)","21.08.2016 17:00 - 21.08.2016 17:30 (UTC)","N/A","n/e","n/e","12984","976","18","n/e","n/e","n/e","949","","641","n/e","n/e","8212","717","n/e","1810","n/e","1744","1641"
"United Kingdom (UK)","21.08.2016 17:30 - 21.08.2016 18:00 (UTC)","N/A","n/e","n/e","12849","1326","1","n/e","n/e","n/e","728","","518","n/e","n/e","8205","719","n/e","967","n/e","1653","1611"
"United Kingdom (UK)","21.08.2016 18:00 - 21.08.2016 18:30 (UTC)","N/A","n/e","n/e","13227","1594","0","n/e","n/e","n/e","610","","502","n/e","n/e","8208","768","n/e","967","n/e","1482","1442"
"United Kingdom (UK)","21.08.2016 18:30 - 21.08.2016 19:00 (UTC)","N/A","n/e","n/e","12901","1764","0","n/e","n/e","n/e","690","","497","n/e","n/e","8194","772","n/e","350","n/e","1426","1662"
"United Kingdom (UK)","21.08.2016 19:00 - 21.08.2016 19:30 (UTC)","N/A","n/e","n/e","12603","1815","0","n/e","n/e","n/e","724","","483","n/e","n/e","8192","768","n/e","350","n/e","1529","1871"
"United Kingdom (UK)","21.08.2016 19:30 - 21.08.2016 20:00 (UTC)","N/A","n/e","n/e","12394","1814","0","n/e","n/e","n/e","1399","","483","n/e","n/e","8195","767","n/e","54","n/e","1588","1870"
"United Kingdom (UK)","21.08.2016 20:00 - 21.08.2016 20:30 (UTC)","N/A","n/e","n/e","12466","1708","0","n/e","n/e","n/e","1438","","527","n/e","n/e","8197","764","n/e","49","n/e","1517","1813"
"United Kingdom (UK)","21.08.2016 20:30 - 21.08.2016 21:00 (UTC)","N/A","n/e","n/e","11317","1695","0","n/e","n/e","n/e","944","","507","n/e","n/e","8207","762","n/e","0","n/e","1773","1825"
"United Kingdom (UK)","21.08.2016 21:00 - 21.08.2016 21:30 (UTC)","N/A","n/e","n/e","10648","1701","0","n/e","n/e","n/e","690","","401","n/e","n/e","8188","758","n/e","0","n/e","1758","1842"
"United Kingdom (UK)","21.08.2016 21:30 - 21.08.2016 22:00 (UTC)","N/A","n/e","n/e","9228","1562","0","n/e","n/e","n/e","302","","300","n/e","n/e","8194","764","n/e","0","n/e","2070","1860"
"United Kingdom (UK)","21.08.2016 22:00 - 21.08.2016 22:30 (UTC)","N/A","n/e","n/e","7969","1567","0","n/e","n/e","n/e","0","","243","n/e","n/e","8184","760","n/e","0","n/e","2236","1785"
"United Kingdom (UK)","21.08.2016 22:30 - 21.08.2016 23:00 (UTC)","N/A","n/e","n/e","7014","1539","0","n/e","n/e","n/e","0","","233","n/e","n/e","8191","738","n/e","0","n/e","2207","1679"
"United Kingdom (UK)","21.08.2016 23:00 - 21.08.2016 23:30 (UTC)","N/A","n/e","n/e","7347","1256","0","n/e","n/e","n/e","0","","233","n/e","n/e","8200","742","n/e","0","n/e","2243","1710"
"United Kingdom (UK)","21.08.2016 23:30 - 22.08.2016 00:00 (UTC)","N/A","n/e","n/e","7479","1140","0","n/e","n/e","n/e","0","","227","n/e","n/e","8207","748","n/e","0","n/e","2363","1589"
"United Kingdom (UK)","22.08.2016 00:00 - 22.08.2016 00:30 (UTC)","N/A","n/e","n/e","7653","867","0","n/e","n/e","n/e","0","","171","n/e","n/e","8207","762","n/e","0","n/e","2399","1525"
"United Kingdom (UK)","22.08.2016 00:30 - 22.08.2016 01:00 (UTC)","N/A","n/e","n/e","7660","884","0","n/e","n/e","n/e","0","","140","n/e","n/e","8208","786","n/e","0","n/e","2439","1752"
"United Kingdom (UK)","22.08.2016 01:00 - 22.08.2016 01:30 (UTC)","N/A","n/e","n/e","7325","870","0","n/e","n/e","n/e","0","","139","n/e","n/e","8207","808","n/e","0","n/e","2458","1857"
"United Kingdom (UK)","22.08.2016 01:30 - 22.08.2016 02:00 (UTC)","N/A","n/e","n/e","7253","870","0","n/e","n/e","n/e","0","","139","n/e","n/e","8204","833","n/e","0","n/e","2421","1925"
"United Kingdom (UK)","22.08.2016 02:00 - 22.08.2016 02:30 (UTC)","N/A","n/e","n/e","6984","866","0","n/e","n/e","n/e","0","","139","n/e","n/e","8219","858","n/e","0","n/e","2470","1989"
"United Kingdom (UK)","22.08.2016 02:30 - 22.08.2016 03:00 (UTC)","N/A","n/e","n/e","6882","866","0","n/e","n/e","n/e","0","","138","n/e","n/e","8211","937","n/e","0","n/e","2490","1992"
"United Kingdom (UK)","22.08.2016 03:00 - 22.08.2016 03:30 (UTC)","N/A","n/e","n/e","6853","861","0","n/e","n/e","n/e","0","","138","n/e","n/e","8200","1084","n/e","0","n/e","2471","1835"
"United Kingdom (UK)","22.08.2016 03:30 - 22.08.2016 04:00 (UTC)","N/A","n/e","n/e","6735","859","0","n/e","n/e","n/e","0","","138","n/e","n/e","8210","1172","n/e","0","n/e","2519","1920"
"United Kingdom (UK)","22.08.2016 04:00 - 22.08.2016 04:30 (UTC)","N/A","n/e","n/e","7046","863","0","n/e","n/e","n/e","0","","147","n/e","n/e","8206","1238","n/e","0","n/e","2506","1906"
"United Kingdom (UK)","22.08.2016 04:30 - 22.08.2016 05:00 (UTC)","N/A","n/e","n/e","7616","862","0","n/e","n/e","n/e","0","","156","n/e","n/e","8200","1362","n/e","0","n/e","2565","1893"
"United Kingdom (UK)","22.08.2016 05:00 - 22.08.2016 05:30 (UTC)","N/A","n/e","n/e","7917","870","0","n/e","n/e","n/e","0","","156","n/e","n/e","8211","1385","n/e","0","n/e","2426","2007"
"United Kingdom (UK)","22.08.2016 05:30 - 22.08.2016 06:00 (UTC)","N/A","n/e","n/e","8862","895","0","n/e","n/e","n/e","0","","156","n/e","n/e","8203","1299","n/e","67","n/e","2554","2036"
"United Kingdom (UK)","22.08.2016 06:00 - 22.08.2016 06:30 (UTC)","N/A","n/e","n/e","10584","880","0","n/e","n/e","n/e","306","","194","n/e","n/e","8203","1335","n/e","67","n/e","2361","2037"
"United Kingdom (UK)","22.08.2016 06:30 - 22.08.2016 07:00 (UTC)","N/A","n/e","n/e","13384","396","0","n/e","n/e","n/e","383","","208","n/e","n/e","8198","1390","n/e","281","n/e","2380","2119"
"United Kingdom (UK)","22.08.2016 07:00 - 22.08.2016 07:30 (UTC)","N/A","n/e","n/e","13917","394","0","n/e","n/e","n/e","302","","226","n/e","n/e","8194","1288","n/e","281","n/e","2412","2107"
"United Kingdom (UK)","22.08.2016 07:30 - 22.08.2016 08:00 (UTC)","N/A","n/e","n/e","15193","413","0","n/e","n/e","n/e","346","","249","n/e","n/e","8204","1379","n/e","639","n/e","2339","2167"
"United Kingdom (UK)","22.08.2016 08:00 - 22.08.2016 08:30 (UTC)","N/A","n/e","n/e","15899","462","0","n/e","n/e","n/e","302","","320","n/e","n/e","8198","1381","n/e","714","n/e","2457","2162"
"United Kingdom (UK)","22.08.2016 08:30 - 22.08.2016 09:00 (UTC)","N/A","n/e","n/e","15705","472","0","n/e","n/e","n/e","301","","368","n/e","n/e","8215","1377","n/e","1222","n/e","2608","2211"
"United Kingdom (UK)","22.08.2016 09:00 - 22.08.2016 09:30 (UTC)","N/A","n/e","n/e","15416","469","0","n/e","n/e","n/e","302","","373","n/e","n/e","8196","1374","n/e","1222","n/e","2548","2574"
"United Kingdom (UK)","22.08.2016 09:30 - 22.08.2016 10:00 (UTC)","N/A","n/e","n/e","15036","483","0","n/e","n/e","n/e","319","","372","n/e","n/e","8218","1384","n/e","1766","n/e","2579","2565"
"United Kingdom (UK)","22.08.2016 10:00 - 22.08.2016 10:30 (UTC)","N/A","n/e","n/e","14965","494","0","n/e","n/e","n/e","301","","383","n/e","n/e","8226","1340","n/e","1766","n/e","2659","2615"
"United Kingdom (UK)","22.08.2016 10:30 - 22.08.2016 11:00 (UTC)","N/A","n/e","n/e","15059","486","0","n/e","n/e","n/e","378","","387","n/e","n/e","8244","1290","n/e","2279","n/e","2577","2558"
"United Kingdom (UK)","22.08.2016 11:00 - 22.08.2016 11:30 (UTC)","N/A","n/e","n/e","15133","487","0","n/e","n/e","n/e","302","","387","n/e","n/e","8261","1290","n/e","2279","n/e","2538","2672"
"United Kingdom (UK)","22.08.2016 11:30 - 22.08.2016 12:00 (UTC)","N/A","n/e","n/e","15083","499","0","n/e","n/e","n/e","302","","388","n/e","n/e","8289","1359","n/e","2723","n/e","2416","2654"
"United Kingdom (UK)","22.08.2016 12:00 - 22.08.2016 12:30 (UTC)","N/A","n/e","n/e","15223","493","0","n/e","n/e","n/e","489","","283","n/e","n/e","8302","1355","n/e","2723","n/e","2193","2885"
"United Kingdom (UK)","22.08.2016 12:30 - 22.08.2016 13:00 (UTC)","N/A","n/e","n/e","14954","481","0","n/e","n/e","n/e","302","","262","n/e","n/e","8325","1355","n/e","2923","n/e","2175","3088"
"United Kingdom (UK)","22.08.2016 13:00 - 22.08.2016 13:30 (UTC)","N/A","n/e","n/e","14931","478","0","n/e","n/e","n/e","387","","262","n/e","n/e","8317","1383","n/e","2923","n/e","1922","3132"
"United Kingdom (UK)","22.08.2016 13:30 - 22.08.2016 14:00 (UTC)","N/A","n/e","n/e","15285","477","0","n/e","n/e","n/e","302","","261","n/e","n/e","8309","1374","n/e","2852","n/e","1793","3232"
"United Kingdom (UK)","22.08.2016 14:00 - 22.08.2016 14:30 (UTC)","N/A","n/e","n/e","15317","491","0","n/e","n/e","n/e","302","","243","n/e","n/e","8328","1346","n/e","3028","n/e","1638","3154"
"United Kingdom (UK)","22.08.2016 14:30 - 22.08.2016 15:00 (UTC)","N/A","n/e","n/e","15715","518","0","n/e","n/e","n/e","308","","256","n/e","n/e","8333","1358","n/e","2774","n/e","1463","3058"
"United Kingdom (UK)","22.08.2016 15:00 - 22.08.2016 15:30 (UTC)","N/A","n/e","n/e","15797","534","0","n/e","n/e","n/e","302","","265","n/e","n/e","8321","1364","n/e","2774","n/e","1495","3002"
"United Kingdom (UK)","22.08.2016 15:30 - 22.08.2016 16:00 (UTC)","N/A","n/e","n/e","16338","815","15","n/e","n/e","n/e","309","","280","n/e","n/e","8329","1364","n/e","2283","n/e","1579","2929"
"United Kingdom (UK)","22.08.2016 16:00 - 22.08.2016 16:30 (UTC)","N/A","n/e","n/e","16870","997","15","n/e","n/e","n/e","334","","356","n/e","n/e","8336","1362","n/e","2283","n/e","1508","2681"
"United Kingdom (UK)","22.08.2016 16:30 - 22.08.2016 17:00 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","1630","n/e","1503","2430"
"United Kingdom (UK)","22.08.2016 17:00 - 22.08.2016 17:30 (UTC)","N/A","n/e","n/e","17950","1206","11","n/e","n/e","n/e","302","","365","n/e","n/e","8333","1377","n/e","1630","n/e","1535","2157"
"United Kingdom (UK)","22.08.2016 17:30 - 22.08.2016 18:00 (UTC)","N/A","n/e","n/e","18484","1173","9","n/e","n/e","n/e","571","","381","n/e","n/e","8321","834","n/e","984","n/e","1557","2019"
"United Kingdom (UK)","22.08.2016 18:00 - 22.08.2016 18:30 (UTC)","N/A","n/e","n/e","18775","1275","8","n/e","n/e","n/e","347","","446","n/e","n/e","8319","725","n/e","984","n/e","1489","1755"
"United Kingdom (UK)","22.08.2016 18:30 - 22.08.2016 19:00 (UTC)","N/A","n/e","n/e","18794","1169","9","n/e","n/e","n/e","466","","473","n/e","n/e","8333","725","n/e","394","n/e","1416","1392"
"United Kingdom (UK)","22.08.2016 19:00 - 22.08.2016 19:30 (UTC)","N/A","n/e","n/e","18876","1172","9","n/e","n/e","n/e","615","","476","n/e","n/e","8337","727","n/e","394","n/e","1138","1212"
"United Kingdom (UK)","22.08.2016 19:30 - 22.08.2016 20:00 (UTC)","N/A","n/e","n/e","18895","1271","13","n/e","n/e","n/e","1030","","506","n/e","n/e","8316","725","n/e","60","n/e","1088","1238"
"United Kingdom (UK)","22.08.2016 20:00 - 22.08.2016 20:30 (UTC)","N/A","n/e","n/e","18914","1270","17","n/e","n/e","n/e","1438","","535","n/e","n/e","8318","726","n/e","60","n/e","962","1019"
"United Kingdom (UK)","22.08.2016 20:30 - 22.08.2016 21:00 (UTC)","N/A","n/e","n/e","18289","1264","8","n/e","n/e","n/e","966","","535","n/e","n/e","8327","791","n/e","0","n/e","840","955"
"United Kingdom (UK)","22.08.2016 21:00 - 22.08.2016 21:30 (UTC)","N/A","n/e","n/e","17481","1189","0","n/e","n/e","n/e","451","","446","n/e","n/e","8327","792","n/e","0","n/e","724","845"
"United Kingdom (UK)","22.08.2016 21:30 - 22.08.2016 22:00 (UTC)","N/A","n/e","n/e","16109","860","0","n/e","n/e","n/e","353","","297","n/e","n/e","8324","736","n/e","0","n/e","640","808"
"United Kingdom (UK)","22.08.2016 22:00 - 22.08.2016 22:30 (UTC)","N/A","n/e","n/e","14203","1069","0","n/e","n/e","n/e","66","","248","n/e","n/e","8337","746","n/e","0","n/e","531","747"
"United Kingdom (UK)","22.08.2016 22:30 - 22.08.2016 23:00 (UTC)","N/A","n/e","n/e","13500","957","0","n/e","n/e","n/e","34","","246","n/e","n/e","8337","747","n/e","0","n/e","428","734"
"United Kingdom (UK)","22.08.2016 23:00 - 22.08.2016 23:30 (UTC)","N/A","n/e","n/e","12949","694","0","n/e","n/e","n/e","0","","244","n/e","n/e","8318","747","n/e","0","n/e","324","637"
"United Kingdom (UK)","22.08.2016 23:30 - 23.08.2016 00:00 (UTC)","N/A","n/e","n/e","12127","682","0","n/e","n/e","n/e","0","","239","n/e","n/e","8323","747","n/e","0","n/e","299","595"
"United Kingdom (UK)","23.08.2016 00:00 - 23.08.2016 00:30 (UTC)","N/A","n/e","n/e","11632","680","0","n/e","n/e","n/e","0","","132","n/e","n/e","8347","746","n/e","0","n/e","275","603"
"United Kingdom (UK)","23.08.2016 00:30 - 23.08.2016 01:00 (UTC)","N/A","n/e","n/e","11264","651","0","n/e","n/e","n/e","0","","130","n/e","n/e","8347","745","n/e","0","n/e","250","611"
"United Kingdom (UK)","23.08.2016 01:00 - 23.08.2016 01:30 (UTC)","N/A","n/e","n/e","11139","625","0","n/e","n/e","n/e","0","","130","n/e","n/e","8345","746","n/e","0","n/e","225","520"
"United Kingdom (UK)","23.08.2016 01:30 - 23.08.2016 02:00 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","0","n/e","207","481"
"United Kingdom (UK)","23.08.2016 02:00 - 23.08.2016 02:30 (UTC)","N/A","n/e","n/e","10738","623","0","n/e","n/e","n/e","0","","128","n/e","n/e","8342","747","n/e","0","n/e","230","435"
"United Kingdom (UK)","23.08.2016 02:30 - 23.08.2016 03:00 (UTC)","N/A","n/e","n/e","10561","623","0","n/e","n/e","n/e","0","","118","n/e","n/e","8347","746","n/e","0","n/e","194","422"
"United Kingdom (UK)","23.08.2016 03:00 - 23.08.2016 03:30 (UTC)","N/A","n/e","n/e","10474","636","0","n/e","n/e","n/e","0","","136","n/e","n/e","8356","746","n/e","0","n/e","225","478"
"United Kingdom (UK)","23.08.2016 03:30 - 23.08.2016 04:00 (UTC)","N/A","n/e","n/e","10477","661","0","n/e","n/e","n/e","0","","135","n/e","n/e","8352","744","n/e","0","n/e","225","465"
"United Kingdom (UK)","23.08.2016 04:00 - 23.08.2016 04:30 (UTC)","N/A","n/e","n/e","10613","686","0","n/e","n/e","n/e","0","","136","n/e","n/e","8349","746","n/e","0","n/e","276","519"
