"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","11.08.2019 19:30 - 11.08.2019 20:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","11.08.2019 20:00 - 11.08.2019 20:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","11.08.2019 20:30 - 11.08.2019 21:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","11.08.2019 21:00 - 11.08.2019 21:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","11.08.2019 21:30 - 11.08.2019 22:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","11.08.2019 22:00 - 11.08.2019 22:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","11.08.2019 22:30 - 11.08.2019 23:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","11.08.2019 23:00 - 11.08.2019 23:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","11.08.2019 23:30 - 12.08.2019 00:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 00:00 - 12.08.2019 00:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 00:30 - 12.08.2019 01:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 01:00 - 12.08.2019 01:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 01:30 - 12.08.2019 02:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 02:00 - 12.08.2019 02:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 02:30 - 12.08.2019 03:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 03:00 - 12.08.2019 03:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 03:30 - 12.08.2019 04:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 04:00 - 12.08.2019 04:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 04:30 - 12.08.2019 05:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 05:00 - 12.08.2019 05:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 05:30 - 12.08.2019 06:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 06:00 - 12.08.2019 06:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 06:30 - 12.08.2019 07:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 07:00 - 12.08.2019 07:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 07:30 - 12.08.2019 08:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 08:00 - 12.08.2019 08:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 08:30 - 12.08.2019 09:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 09:00 - 12.08.2019 09:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 09:30 - 12.08.2019 10:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 10:00 - 12.08.2019 10:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 10:30 - 12.08.2019 11:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 11:00 - 12.08.2019 11:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 11:30 - 12.08.2019 12:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 12:00 - 12.08.2019 12:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 12:30 - 12.08.2019 13:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 13:00 - 12.08.2019 13:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 13:30 - 12.08.2019 14:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 14:00 - 12.08.2019 14:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 14:30 - 12.08.2019 15:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 15:00 - 12.08.2019 15:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 15:30 - 12.08.2019 16:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 16:00 - 12.08.2019 16:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 16:30 - 12.08.2019 17:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 17:00 - 12.08.2019 17:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 17:30 - 12.08.2019 18:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 18:00 - 12.08.2019 18:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 18:30 - 12.08.2019 19:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 19:00 - 12.08.2019 19:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 19:30 - 12.08.2019 20:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 20:00 - 12.08.2019 20:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 20:30 - 12.08.2019 21:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 21:00 - 12.08.2019 21:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 21:30 - 12.08.2019 22:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 22:00 - 12.08.2019 22:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 22:30 - 12.08.2019 23:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 23:00 - 12.08.2019 23:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","12.08.2019 23:30 - 13.08.2019 00:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 00:00 - 13.08.2019 00:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 00:30 - 13.08.2019 01:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 01:00 - 13.08.2019 01:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 01:30 - 13.08.2019 02:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 02:00 - 13.08.2019 02:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 02:30 - 13.08.2019 03:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 03:00 - 13.08.2019 03:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 03:30 - 13.08.2019 04:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 04:00 - 13.08.2019 04:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 04:30 - 13.08.2019 05:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 05:00 - 13.08.2019 05:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 05:30 - 13.08.2019 06:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 06:00 - 13.08.2019 06:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 06:30 - 13.08.2019 07:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 07:00 - 13.08.2019 07:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 07:30 - 13.08.2019 08:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 08:00 - 13.08.2019 08:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 08:30 - 13.08.2019 09:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 09:00 - 13.08.2019 09:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 09:30 - 13.08.2019 10:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 10:00 - 13.08.2019 10:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 10:30 - 13.08.2019 11:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 11:00 - 13.08.2019 11:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 11:30 - 13.08.2019 12:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 12:00 - 13.08.2019 12:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 12:30 - 13.08.2019 13:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 13:00 - 13.08.2019 13:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 13:30 - 13.08.2019 14:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 14:00 - 13.08.2019 14:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 14:30 - 13.08.2019 15:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 15:00 - 13.08.2019 15:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 15:30 - 13.08.2019 16:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 16:00 - 13.08.2019 16:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 16:30 - 13.08.2019 17:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 17:00 - 13.08.2019 17:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 17:30 - 13.08.2019 18:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 18:00 - 13.08.2019 18:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 18:30 - 13.08.2019 19:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 19:00 - 13.08.2019 19:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 19:30 - 13.08.2019 20:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 20:00 - 13.08.2019 20:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 20:30 - 13.08.2019 21:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 21:00 - 13.08.2019 21:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 21:30 - 13.08.2019 22:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 22:00 - 13.08.2019 22:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 22:30 - 13.08.2019 23:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 23:00 - 13.08.2019 23:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","13.08.2019 23:30 - 14.08.2019 00:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 00:00 - 14.08.2019 00:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 00:30 - 14.08.2019 01:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 01:00 - 14.08.2019 01:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 01:30 - 14.08.2019 02:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 02:00 - 14.08.2019 02:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 02:30 - 14.08.2019 03:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 03:00 - 14.08.2019 03:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 03:30 - 14.08.2019 04:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 04:00 - 14.08.2019 04:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 04:30 - 14.08.2019 05:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 05:00 - 14.08.2019 05:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 05:30 - 14.08.2019 06:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 06:00 - 14.08.2019 06:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 06:30 - 14.08.2019 07:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 07:00 - 14.08.2019 07:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 07:30 - 14.08.2019 08:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 08:00 - 14.08.2019 08:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 08:30 - 14.08.2019 09:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 09:00 - 14.08.2019 09:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 09:30 - 14.08.2019 10:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 10:00 - 14.08.2019 10:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 10:30 - 14.08.2019 11:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 11:00 - 14.08.2019 11:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 11:30 - 14.08.2019 12:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 12:00 - 14.08.2019 12:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 12:30 - 14.08.2019 13:00 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
"United Kingdom (UK)","14.08.2019 13:00 - 14.08.2019 13:30 (CET)","-","n/e","n/e","-","-","-","n/e","n/e","n/e","-","-","-","n/e","n/e","-","-","n/e","-","n/e","-","-"
